date,latitude,longitude,o3,pm25,pm10,no2,so2,co,nh3
25/4/2020,18.9987,72.901,100.41,38.86,42.57,114.66,309.81,9.07,13.85
25/4/2020,18.999,72.9002,159.03,45.38,47.99,109.08,250.19,27.07,17.53
25/4/2020,18.9984,72.9001,83.29,28.3,34.54,109.95,200.72,5.08,34.54
25/4/2020,18.9979,72.9012,58.68,21.05,48.97,239.37,93.67,6.84,59.25
25/4/2020,19.0027,72.8941,130.83,59.88,52.44,170.15,281.39,20.41,65.35
25/4/2020,19.0037,72.894,88.76,31.25,32.21,152.5,135.25,16.95,57.22
25/4/2020,19.0071,72.8944,72.72,24.67,40.2,100.36,110.05,22.77,41.79
25/4/2020,19.0073,72.8967,46.28,25.15,53.46,85.9,82.38,29.13,16.7
25/4/2020,19.0101,72.8945,107.66,21.48,57.66,91.83,252.13,20.62,64.23
25/4/2020,19.0235,72.892,109.15,33.19,28.13,167.06,92.0,23.08,19.61
25/4/2020,19.0134,72.9023,58.32,26.14,34.49,243.72,167.83,27.25,58.9
25/4/2020,19.0223,72.8956,114.92,20.61,54.31,104.71,152.56,9.15,20.06
25/4/2020,19.0263,72.8911,80.77,25.7,28.51,189.58,227.6,16.21,46.32
25/4/2020,19.0408,72.8864,31.64,17.01,43.16,145.39,61.84,8.35,41.62
26/4/2020,19.0645,72.9075,8.77,5.52,4.13,23.7,39.41,1.79,9.13
26/4/2020,19.0671,72.8929,24.4,11.8,12.78,35.55,32.5,5.7,27.43
26/4/2020,19.0518,72.8819,81.61,23.01,67.8,207.37,183.53,18.19,27.85
26/4/2020,19.0384,72.9122,20.3,13.4,14.08,46.82,31.87,7.95,4.79
26/4/2020,19.0641,72.9238,27.04,15.85,19.86,72.41,39.76,7.72,23.22
26/4/2020,19.0683,72.9252,56.6,19.86,24.67,187.83,155.9,6.61,39.12
26/4/2020,19.0441,72.9069,25.15,10.03,18.48,42.04,24.37,2.1,5.81
26/4/2020,19.031,72.9258,22.59,12.71,15.35,28.31,49.12,3.2,21.81
26/4/2020,19.0212,72.8991,40.36,39.21,25.58,119.49,183.27,8.73,59.85
26/4/2020,19.0214,72.9271,55.93,15.57,22.59,64.94,41.33,12.53,7.76
26/4/2020,19.0025,72.8982,56.39,43.58,31.23,168.7,153.02,11.81,58.51
26/4/2020,18.9979,72.9027,102.45,40.32,53.17,185.78,218.98,17.56,19.22
26/4/2020,19.0077,72.9012,84.72,17.62,38.07,194.2,238.12,16.09,74.28
26/4/2020,19.0443,72.9363,32.28,11.32,20.17,33.47,33.19,6.16,6.45
26/4/2020,19.0421,72.9013,14.04,5.77,7.82,27.24,13.03,0.6,8.51
26/4/2020,19.0314,72.9465,20.41,2.39,4.43,40.63,32.8,2.87,3.23
26/4/2020,19.0324,72.8842,23.67,17.45,23.64,63.23,81.63,11.53,10.6
26/4/2020,18.9987,72.901,101.37,38.27,41.47,114.29,308.22,7.77,12.5
26/4/2020,18.999,72.9002,160.75,44.17,47.94,108.3,251.75,26.86,19.04
26/4/2020,18.9984,72.9001,81.81,27.33,34.51,108.92,200.35,5.88,33.61
26/4/2020,18.9979,72.9012,58.94,22.65,49.28,240.45,93.59,8.25,59.25
26/4/2020,19.0027,72.8941,129.35,59.69,51.94,168.97,281.85,18.43,63.9
26/4/2020,19.0037,72.894,88.25,30.09,33.6,150.72,135.05,16.61,55.64
26/4/2020,19.0071,72.8944,70.77,25.36,39.74,101.51,110.76,22.17,42.99
26/4/2020,19.0073,72.8967,44.88,26.69,52.57,86.16,81.99,30.76,16.63
26/4/2020,19.0101,72.8945,105.69,21.23,56.14,91.73,251.66,19.08,64.69
26/4/2020,19.0235,72.892,107.25,31.7,28.94,168.07,91.92,22.22,20.61
26/4/2020,19.0134,72.9023,59.58,25.25,33.07,243.5,167.45,27.55,57.16
26/4/2020,19.0223,72.8956,114.43,20.86,53.8,106.16,150.99,10.04,20.7
26/4/2020,19.0263,72.8911,79.2,26.04,26.64,190.34,229.28,15.08,45.65
26/4/2020,19.0408,72.8864,32.21,16.32,45.13,146.25,63.07,8.53,42.58
27/4/2020,19.0645,72.9075,9.8,4.11,4.27,23.24,39.9,3.69,9.13
27/4/2020,19.0671,72.8929,23.97,9.84,12.88,36.48,31.52,5.37,26.61
27/4/2020,19.0518,72.8819,82.9,24.93,68.81,206.75,184.47,17.83,27.38
27/4/2020,19.0384,72.9122,19.34,12.96,12.1,45.91,30.1,9.17,4.0
27/4/2020,19.0641,72.9238,27.65,16.42,18.99,72.38,39.32,6.62,22.07
27/4/2020,19.0683,72.9252,57.04,18.92,26.63,187.53,156.85,6.31,41.08
27/4/2020,19.0441,72.9069,25.72,10.46,20.28,41.73,24.23,1.53,6.01
27/4/2020,19.031,72.9258,21.57,10.95,15.6,28.41,49.48,3.35,22.93
27/4/2020,19.0212,72.8991,39.71,40.2,24.95,117.95,181.52,8.57,61.44
27/4/2020,19.0214,72.9271,56.05,17.16,20.65,63.83,40.6,13.12,6.7
27/4/2020,19.0025,72.8982,56.01,43.55,32.41,169.78,151.57,12.91,58.03
27/4/2020,18.9979,72.9027,104.32,41.19,53.21,186.41,219.65,17.35,18.82
27/4/2020,19.0077,72.9012,83.19,17.76,38.74,195.74,237.87,14.11,73.94
27/4/2020,19.0443,72.9363,31.46,13.22,19.99,32.29,32.22,5.96,5.3
27/4/2020,19.0421,72.9013,13.56,6.61,6.34,27.27,14.0,1.93,9.79
27/4/2020,19.0314,72.9465,21.76,3.8,4.71,40.95,33.59,2.5,2.49
27/4/2020,19.0324,72.8842,23.87,17.17,24.33,65.05,79.66,13.42,11.24
27/4/2020,18.9987,72.901,102.26,37.67,40.83,113.33,308.57,8.99,13.15
27/4/2020,18.999,72.9002,162.69,43.11,49.49,109.59,250.95,28.22,19.84
27/4/2020,18.9984,72.9001,81.04,27.12,34.45,110.08,199.79,7.25,34.14
27/4/2020,18.9979,72.9012,57.31,20.84,50.12,241.37,94.38,7.87,60.79
27/4/2020,19.0027,72.8941,130.48,59.98,50.17,169.21,280.04,18.84,64.71
27/4/2020,19.0037,72.894,89.38,30.01,34.0,149.39,135.33,16.47,57.24
27/4/2020,19.0071,72.8944,71.12,25.04,39.96,101.02,111.96,21.27,42.06
27/4/2020,19.0073,72.8967,46.01,28.43,50.67,85.03,83.15,30.15,15.68
27/4/2020,19.0101,72.8945,104.25,23.1,57.12,92.44,252.51,19.42,64.76
27/4/2020,19.0235,72.892,105.86,29.85,30.39,169.87,90.5,24.09,20.96
27/4/2020,19.0134,72.9023,60.97,24.23,31.18,245.21,166.48,25.65,58.13
27/4/2020,19.0223,72.8956,116.08,20.51,52.03,104.47,150.08,8.56,21.2
27/4/2020,19.0263,72.8911,78.76,25.81,26.63,189.81,228.77,15.74,45.63
27/4/2020,19.0408,72.8864,32.63,15.96,45.96,147.54,62.73,6.64,43.35
28/4/2020,19.0645,72.9075,8.98,5.39,6.0,21.95,39.76,3.01,9.22
28/4/2020,19.0671,72.8929,25.73,8.11,12.81,37.37,33.15,4.64,27.68
28/4/2020,19.0518,72.8819,84.04,26.73,70.3,205.88,185.51,18.37,27.65
28/4/2020,19.0384,72.9122,20.23,13.61,13.99,43.98,31.0,10.83,3.79
28/4/2020,19.0641,72.9238,28.49,16.3,20.64,73.87,37.35,4.77,20.55
28/4/2020,19.0683,72.9252,58.53,18.26,25.74,188.09,155.02,4.64,41.46
28/4/2020,19.0441,72.9069,27.09,8.93,21.28,42.21,25.72,1.17,6.58
28/4/2020,19.031,72.9258,20.77,11.21,14.11,29.5,51.14,4.86,22.46
28/4/2020,19.0212,72.8991,37.98,38.6,23.7,117.56,180.81,9.33,61.51
28/4/2020,19.0214,72.9271,56.42,19.04,22.3,64.42,40.9,12.29,6.27
28/4/2020,19.0025,72.8982,54.53,44.47,33.31,169.53,151.81,14.65,57.42
28/4/2020,18.9979,72.9027,103.1,39.39,55.18,187.29,219.51,15.42,18.72
28/4/2020,19.0077,72.9012,83.77,17.8,37.69,196.72,237.69,12.71,72.27
28/4/2020,19.0443,72.9363,30.94,12.16,18.27,34.28,32.83,7.79,6.68
28/4/2020,19.0421,72.9013,12.01,5.37,7.55,26.47,13.3,1.1,8.22
28/4/2020,19.0314,72.9465,22.95,4.24,3.85,42.38,34.27,3.85,3.77
28/4/2020,19.0324,72.8842,25.22,17.59,24.22,65.79,81.62,14.03,10.26
28/4/2020,18.9987,72.901,101.45,36.99,39.95,113.69,308.49,9.72,12.65
28/4/2020,18.999,72.9002,163.98,43.35,48.04,108.18,250.74,26.26,18.63
28/4/2020,18.9984,72.9001,81.17,28.5,34.65,111.58,199.48,6.13,34.64
28/4/2020,18.9979,72.9012,59.09,21.25,51.26,239.67,95.87,8.92,59.42
28/4/2020,19.0027,72.8941,128.84,58.45,52.08,167.3,281.83,20.71,63.32
28/4/2020,19.0037,72.894,87.48,31.4,35.1,148.65,137.09,18.41,56.52
28/4/2020,19.0071,72.8944,70.39,25.06,41.07,101.05,111.69,20.9,40.84
28/4/2020,19.0073,72.8967,44.05,29.39,48.93,86.32,81.32,30.7,16.76
28/4/2020,19.0101,72.8945,102.56,22.05,55.57,91.73,253.27,20.24,62.79
28/4/2020,19.0235,72.892,103.9,30.04,31.9,168.25,92.35,25.91,20.86
28/4/2020,19.0134,72.9023,61.61,24.41,30.32,244.53,166.32,24.74,59.76
28/4/2020,19.0223,72.8956,116.12,22.31,52.99,106.47,150.67,7.27,19.31
28/4/2020,19.0263,72.8911,79.21,24.22,27.89,189.57,230.5,15.73,46.16
28/4/2020,19.0408,72.8864,33.9,15.71,46.9,146.35,63.08,4.73,42.56
29/4/2020,19.0645,72.9075,8.38,4.51,5.87,23.69,39.11,1.84,10.29
29/4/2020,19.0671,72.8929,24.23,7.07,14.29,37.67,33.45,2.7,28.54
29/4/2020,19.0518,72.8819,82.55,26.17,69.13,204.17,184.84,16.45,26.14
29/4/2020,19.0384,72.9122,18.77,13.16,12.44,44.68,31.4,10.14,4.89
29/4/2020,19.0641,72.9238,27.04,18.25,19.3,73.08,35.8,4.22,21.57
29/4/2020,19.0683,72.9252,57.54,19.23,25.04,187.4,156.17,5.07,41.99
29/4/2020,19.0441,72.9069,26.02,8.66,19.63,42.5,26.66,1.72,8.18
29/4/2020,19.031,72.9258,22.0,10.93,15.5,30.93,49.34,5.41,21.91
29/4/2020,19.0212,72.8991,38.91,38.96,22.66,118.56,179.2,8.63,60.63
29/4/2020,19.0214,72.9271,58.29,17.55,21.08,63.97,40.21,13.06,5.05
29/4/2020,19.0025,72.8982,55.11,44.95,32.36,170.81,151.38,14.62,57.37
29/4/2020,18.9979,72.9027,104.25,41.06,53.95,186.57,218.01,13.48,18.78
29/4/2020,19.0077,72.9012,83.56,17.78,36.41,197.99,237.96,12.88,71.35
29/4/2020,19.0443,72.9363,31.2,10.16,18.36,34.5,31.44,7.73,6.75
29/4/2020,19.0421,72.9013,12.84,3.65,6.12,27.2,15.07,1.15,6.83
29/4/2020,19.0314,72.9465,21.55,4.37,5.07,42.49,34.86,2.41,2.38
29/4/2020,19.0324,72.8842,25.76,15.98,23.12,67.72,79.88,14.69,8.47
29/4/2020,18.9987,72.901,100.89,35.17,40.3,113.46,307.05,7.81,11.51
29/4/2020,18.999,72.9002,165.16,41.89,49.56,107.25,251.28,24.66,19.17
29/4/2020,18.9984,72.9001,80.83,30.42,34.53,112.53,198.07,7.2,34.74
29/4/2020,18.9979,72.9012,59.96,21.82,51.31,238.53,97.8,8.27,59.21
29/4/2020,19.0027,72.8941,128.55,60.14,51.86,165.99,280.82,22.52,63.45
29/4/2020,19.0037,72.894,86.7,31.22,34.32,148.64,135.74,19.09,56.54
29/4/2020,19.0071,72.8944,69.37,24.05,39.91,101.41,112.35,22.22,40.74
29/4/2020,19.0073,72.8967,42.37,29.88,48.12,87.23,81.67,30.2,18.31
29/4/2020,19.0101,72.8945,102.59,22.09,56.46,93.13,251.59,18.99,63.77
29/4/2020,19.0235,72.892,104.06,31.16,33.54,169.83,91.87,25.75,22.65
29/4/2020,19.0134,72.9023,63.34,23.28,32.24,243.37,167.04,24.13,59.0
29/4/2020,19.0223,72.8956,117.39,24.09,51.62,106.64,148.95,8.49,17.34
29/4/2020,19.0263,72.8911,79.69,25.61,26.19,188.61,229.36,14.44,45.23
29/4/2020,19.0408,72.8864,33.39,17.55,48.84,146.42,62.69,3.31,42.64
30/4/2020,19.0645,72.9075,10.01,5.67,5.34,25.58,39.94,3.41,11.55
30/4/2020,19.0671,72.8929,24.62,6.29,14.75,37.73,34.94,3.94,27.09
30/4/2020,19.0518,72.8819,80.6,27.1,69.64,203.44,182.86,16.1,27.64
30/4/2020,19.0384,72.9122,18.56,12.29,11.51,42.87,32.72,11.73,6.19
30/4/2020,19.0641,72.9238,26.51,19.8,20.49,74.28,35.39,2.6,20.35
30/4/2020,19.0683,72.9252,59.23,17.26,25.34,188.67,157.07,3.85,41.14
30/4/2020,19.0441,72.9069,27.43,8.31,17.78,40.99,27.88,2.65,7.99
30/4/2020,19.031,72.9258,21.25,9.83,16.52,32.29,47.45,6.88,22.85
30/4/2020,19.0212,72.8991,40.29,39.62,22.57,120.34,178.56,9.69,62.09
30/4/2020,19.0214,72.9271,56.83,16.29,19.63,64.9,41.91,13.29,6.93
30/4/2020,19.0025,72.8982,56.93,44.06,31.7,171.26,152.24,13.42,58.95
30/4/2020,18.9979,72.9027,103.25,41.74,52.9,186.37,217.55,11.63,20.0
30/4/2020,19.0077,72.9012,83.65,17.71,35.06,197.84,237.63,12.8,71.94
30/4/2020,19.0443,72.9363,29.67,9.51,17.4,32.78,30.34,6.08,7.22
30/4/2020,19.0421,72.9013,12.79,2.84,6.9,25.39,14.13,1.22,5.39
30/4/2020,19.0314,72.9465,20.46,2.85,3.6,40.71,33.21,2.06,4.06
30/4/2020,19.0324,72.8842,24.94,14.45,24.21,69.27,80.97,12.7,9.03
30/4/2020,18.9987,72.901,100.11,33.83,41.97,113.81,307.02,8.43,13.4
30/4/2020,18.999,72.9002,163.45,42.36,50.38,107.99,249.84,24.59,19.3
30/4/2020,18.9984,72.9001,81.77,28.71,33.7,111.82,199.51,5.28,35.12
30/4/2020,18.9979,72.9012,60.77,21.37,53.23,240.2,95.82,6.55,60.92
30/4/2020,19.0027,72.8941,127.26,61.67,52.38,166.49,281.59,24.48,62.06
30/4/2020,19.0037,72.894,88.5,31.31,33.46,147.16,135.98,18.45,58.02
30/4/2020,19.0071,72.8944,68.47,24.41,39.01,103.3,110.86,21.69,42.3
30/4/2020,19.0073,72.8967,43.9,28.27,48.54,88.48,83.07,29.68,17.6
30/4/2020,19.0101,72.8945,101.02,23.05,56.38,91.22,249.8,20.18,65.52
30/4/2020,19.0235,72.892,105.92,32.7,33.88,167.95,92.79,24.99,20.87
30/4/2020,19.0134,72.9023,63.39,21.33,31.46,245.19,168.07,22.67,59.03
30/4/2020,19.0223,72.8956,118.54,24.27,50.03,106.97,148.1,6.95,17.63
30/4/2020,19.0263,72.8911,81.67,25.78,26.37,189.53,227.88,16.05,43.29
30/4/2020,19.0408,72.8864,35.32,15.97,49.08,147.93,61.14,4.43,44.36
1/5/2020,19.0645,72.9075,8.8,6.09,7.29,27.54,38.97,3.65,11.58
1/5/2020,19.0671,72.8929,23.35,5.99,13.9,37.61,34.53,3.01,26.28
1/5/2020,19.0518,72.8819,82.09,29.01,69.77,202.15,184.39,17.63,26.63
1/5/2020,19.0384,72.9122,17.23,14.28,11.89,44.79,30.91,10.24,5.97
1/5/2020,19.0641,72.9238,28.2,19.27,18.56,74.92,35.99,3.35,19.01
1/5/2020,19.0683,72.9252,60.27,18.74,27.17,187.85,157.96,3.37,39.53
1/5/2020,19.0441,72.9069,29.29,8.87,19.72,42.95,28.01,4.61,8.46
1/5/2020,19.031,72.9258,22.51,10.98,17.75,31.47,47.1,6.03,24.65
1/5/2020,19.0212,72.8991,39.04,40.19,21.22,119.17,178.18,11.06,63.63
1/5/2020,19.0214,72.9271,57.3,16.76,21.21,66.68,41.25,12.74,6.4
1/5/2020,19.0025,72.8982,55.43,45.06,30.48,172.43,151.28,13.89,59.71
1/5/2020,18.9979,72.9027,104.14,40.89,52.51,186.02,219.23,10.52,18.89
1/5/2020,19.0077,72.9012,82.4,19.14,34.28,197.84,238.78,12.98,72.75
1/5/2020,19.0443,72.9363,30.21,10.56,15.92,32.18,29.06,5.97,6.61
1/5/2020,19.0421,72.9013,13.58,2.56,8.43,24.47,14.61,2.17,4.61
1/5/2020,19.0314,72.9465,21.2,3.87,4.28,39.55,33.97,3.19,4.0
1/5/2020,19.0324,72.8842,24.9,15.87,24.39,68.88,82.11,13.3,8.8
1/5/2020,18.9987,72.901,100.02,32.32,43.8,113.46,306.71,8.84,12.71
1/5/2020,18.999,72.9002,164.82,43.05,49.17,109.11,248.73,24.79,19.08
1/5/2020,18.9984,72.9001,82.79,27.08,32.59,111.24,199.88,6.59,35.72
1/5/2020,18.9979,72.9012,61.16,20.43,53.46,239.95,95.71,5.85,60.26
1/5/2020,19.0027,72.8941,129.23,61.11,53.52,167.51,283.15,24.52,60.69
1/5/2020,19.0037,72.894,90.26,30.12,31.64,145.78,137.89,17.54,58.12
1/5/2020,19.0071,72.8944,69.44,23.13,37.37,104.01,111.96,21.83,43.12
1/5/2020,19.0073,72.8967,41.99,27.75,49.25,87.2,83.33,27.88,16.93
1/5/2020,19.0101,72.8945,101.39,24.64,56.12,92.74,248.08,18.67,67.33
1/5/2020,19.0235,72.892,105.04,32.14,33.85,169.38,90.87,23.97,21.88
1/5/2020,19.0134,72.9023,62.68,22.79,32.36,243.81,166.21,21.96,60.97
1/5/2020,19.0223,72.8956,118.85,22.59,48.89,107.08,146.7,7.55,16.93
1/5/2020,19.0263,72.8911,83.65,27.14,28.17,190.5,226.12,16.57,42.13
1/5/2020,19.0408,72.8864,36.14,17.81,48.15,145.94,63.13,4.3,43.78
2/5/2020,19.0645,72.9075,8.61,4.44,6.12,29.18,37.09,3.11,12.09
2/5/2020,19.0671,72.8929,24.85,7.19,13.09,38.59,34.12,1.9,26.18
2/5/2020,19.0518,72.8819,82.32,28.34,68.07,201.34,183.62,18.17,28.23
2/5/2020,19.0384,72.9122,15.81,14.6,11.84,43.68,32.48,11.09,5.87
2/5/2020,19.0641,72.9238,28.36,20.19,20.3,76.39,37.97,3.39,18.54
2/5/2020,19.0683,72.9252,58.69,17.67,27.81,187.83,156.59,3.51,41.1
2/5/2020,19.0441,72.9069,29.38,10.58,18.48,41.84,29.57,5.01,6.81
2/5/2020,19.031,72.9258,23.59,12.25,15.94,31.06,48.46,5.33,24.75
2/5/2020,19.0212,72.8991,37.8,40.77,22.6,118.56,176.79,10.03,64.26
2/5/2020,19.0214,72.9271,55.53,17.37,21.19,67.33,40.58,12.82,5.67
2/5/2020,19.0025,72.8982,54.88,46.35,31.95,170.99,153.01,13.97,61.58
2/5/2020,18.9979,72.9027,105.46,42.4,54.35,184.97,219.12,11.77,18.08
2/5/2020,19.0077,72.9012,83.85,20.6,32.83,198.0,240.26,12.77,74.24
2/5/2020,19.0443,72.9363,30.8,10.66,17.2,31.42,29.74,5.77,6.22
2/5/2020,19.0421,72.9013,14.86,2.95,10.23,23.84,14.47,0.47,4.55
2/5/2020,19.0314,72.9465,19.22,5.21,4.9,38.91,34.27,1.25,4.61
2/5/2020,19.0324,72.8842,23.61,14.24,23.11,70.79,81.09,13.49,10.47
2/5/2020,18.9987,72.901,100.11,31.14,45.64,112.29,306.11,10.27,11.2
2/5/2020,18.999,72.9002,163.64,44.96,51.12,109.61,249.29,23.93,17.45
2/5/2020,18.9984,72.9001,82.15,25.34,34.33,113.19,200.2,8.07,35.48
2/5/2020,18.9979,72.9012,62.51,21.79,52.27,240.81,95.42,7.65,58.46
2/5/2020,19.0027,72.8941,130.2,62.85,53.61,168.62,281.33,25.06,62.11
2/5/2020,19.0037,72.894,90.18,29.72,32.86,144.95,137.22,15.93,56.62
2/5/2020,19.0071,72.8944,67.54,22.63,37.64,105.04,112.38,23.43,44.09
2/5/2020,19.0073,72.8967,40.36,27.47,48.59,88.82,84.62,27.77,16.0
2/5/2020,19.0101,72.8945,101.33,25.73,54.47,92.92,246.74,20.26,65.84
2/5/2020,19.0235,72.892,106.93,33.53,34.58,169.79,91.48,23.62,22.28
2/5/2020,19.0134,72.9023,62.76,24.35,32.97,244.81,165.97,20.76,62.43
2/5/2020,19.0223,72.8956,117.41,22.43,47.79,107.94,144.98,7.08,15.68
2/5/2020,19.0263,72.8911,84.53,28.28,29.07,190.29,224.17,15.8,43.53
2/5/2020,19.0408,72.8864,36.81,18.52,47.76,144.36,63.89,3.79,44.33
3/5/2020,19.0645,72.9075,8.91,6.32,4.31,30.02,37.52,1.88,11.42
3/5/2020,19.0671,72.8929,23.71,8.26,13.13,37.35,35.11,2.71,25.38
3/5/2020,19.0518,72.8819,84.14,29.08,69.85,202.29,183.16,19.48,28.84
3/5/2020,19.0384,72.9122,17.09,13.7,13.8,45.04,34.12,9.65,5.27
3/5/2020,19.0641,72.9238,27.61,18.61,22.05,76.95,36.16,2.45,19.85
3/5/2020,19.0683,72.9252,56.76,19.65,27.18,188.69,155.65,5.32,43.0
3/5/2020,19.0441,72.9069,31.35,11.51,19.09,43.16,30.67,5.85,5.2
3/5/2020,19.031,72.9258,23.03,13.08,14.12,32.97,46.52,6.14,24.54
3/5/2020,19.0212,72.8991,39.72,40.66,24.16,118.11,175.73,8.59,65.8
3/5/2020,19.0214,72.9271,55.99,18.01,23.02,67.8,42.32,14.04,7.07
3/5/2020,19.0025,72.8982,54.99,47.25,31.47,171.84,154.85,14.88,62.56
3/5/2020,18.9979,72.9027,107.11,44.34,55.99,184.38,217.33,13.73,17.16
3/5/2020,19.0077,72.9012,82.77,19.2,32.43,196.33,240.52,11.26,73.13
3/5/2020,19.0443,72.9363,31.62,12.43,15.41,31.82,31.47,7.62,7.3
3/5/2020,19.0421,72.9013,12.96,2.08,11.17,24.56,14.67,2.02,3.58
3/5/2020,19.0314,72.9465,20.42,5.69,3.31,37.61,35.12,2.01,6.26
3/5/2020,19.0324,72.8842,21.63,14.45,25.04,69.52,82.36,14.38,8.71
3/5/2020,18.9987,72.901,99.94,31.78,45.1,112.0,306.21,8.35,11.28
3/5/2020,18.999,72.9002,164.44,45.75,52.0,111.49,248.58,22.77,17.82
3/5/2020,18.9984,72.9001,80.63,25.69,36.19,111.97,200.8,6.78,37.02
3/5/2020,18.9979,72.9012,62.51,22.64,50.38,239.51,94.4,7.25,57.56
3/5/2020,19.0027,72.8941,128.27,60.86,55.24,167.4,280.52,24.01,61.74
3/5/2020,19.0037,72.894,91.68,30.8,31.12,143.02,138.95,14.14,57.21
3/5/2020,19.0071,72.8944,68.64,22.96,36.47,104.45,114.33,23.27,43.02
3/5/2020,19.0073,72.8967,41.89,27.28,50.12,89.42,84.41,29.14,14.11
3/5/2020,19.0101,72.8945,100.86,25.54,53.27,94.24,246.58,19.84,66.5
3/5/2020,19.0235,72.892,106.09,34.73,32.84,168.41,92.95,22.55,21.63
3/5/2020,19.0134,72.9023,64.34,23.55,31.98,245.85,165.02,19.89,63.16
3/5/2020,19.0223,72.8956,118.85,22.26,49.71,106.09,144.37,5.62,15.7
3/5/2020,19.0263,72.8911,83.59,28.41,27.51,191.41,224.25,14.15,43.1
3/5/2020,19.0408,72.8864,37.06,18.28,46.94,144.4,63.93,5.11,44.21
4/5/2020,19.0645,72.9075,7.19,6.05,3.88,31.95,37.58,1.34,12.21
4/5/2020,19.0671,72.8929,24.03,9.53,14.65,39.04,37.03,3.56,24.7
4/5/2020,19.0518,72.8819,83.47,30.58,69.31,200.34,182.04,20.81,27.5
4/5/2020,19.0384,72.9122,17.52,11.75,15.6,44.98,32.49,9.5,3.33
4/5/2020,19.0641,72.9238,28.07,18.04,23.64,77.69,38.02,3.59,18.0
4/5/2020,19.0683,72.9252,55.78,18.0,25.86,186.89,155.43,5.1,42.27
4/5/2020,19.0441,72.9069,31.76,13.07,17.87,42.37,30.84,3.96,4.78
4/5/2020,19.031,72.9258,23.28,13.69,14.02,34.5,45.31,4.49,24.64
4/5/2020,19.0212,72.8991,39.45,39.21,25.75,119.1,173.98,9.76,65.51
4/5/2020,19.0214,72.9271,56.28,18.83,22.32,67.74,42.19,13.45,6.27
4/5/2020,19.0025,72.8982,56.55,49.23,31.26,170.88,156.38,15.85,61.58
4/5/2020,18.9979,72.9027,108.52,45.17,57.57,185.8,218.4,15.26,16.32
4/5/2020,19.0077,72.9012,83.38,17.51,32.35,194.71,239.3,11.78,72.72
4/5/2020,19.0443,72.9363,32.39,13.29,14.48,33.35,31.2,6.41,5.65
4/5/2020,19.0421,72.9013,14.62,3.51,10.21,26.55,14.71,1.58,2.9
4/5/2020,19.0314,72.9465,21.91,6.8,3.51,37.98,33.62,3.53,6.75
4/5/2020,19.0324,72.8842,21.37,13.82,25.97,71.02,81.98,14.44,7.44
4/5/2020,18.9987,72.901,99.25,31.55,45.61,113.48,307.67,6.84,12.11
4/5/2020,18.999,72.9002,164.26,47.13,51.02,110.89,250.3,24.75,16.97
4/5/2020,18.9984,72.9001,81.1,24.86,38.07,111.34,201.51,7.58,38.09
4/5/2020,18.9979,72.9012,64.31,24.57,51.66,240.4,93.53,7.43,59.34
4/5/2020,19.0027,72.8941,128.63,61.5,53.75,166.5,281.14,25.19,60.78
4/5/2020,19.0037,72.894,90.54,32.2,32.2,141.07,139.17,15.83,56.94
4/5/2020,19.0071,72.8944,68.0,22.9,38.42,106.26,114.64,22.94,43.52
4/5/2020,19.0073,72.8967,42.75,28.46,49.26,88.06,83.89,28.54,14.6
4/5/2020,19.0101,72.8945,101.42,24.07,51.57,92.79,246.4,21.19,67.36
4/5/2020,19.0235,72.892,106.15,33.33,30.9,167.49,93.12,22.49,22.58
4/5/2020,19.0134,72.9023,64.11,21.75,32.5,244.8,163.62,21.68,62.81
4/5/2020,19.0223,72.8956,119.9,23.55,51.15,104.53,145.95,6.83,14.17
4/5/2020,19.0263,72.8911,83.97,28.57,26.77,190.83,223.27,14.41,44.68
4/5/2020,19.0408,72.8864,37.43,18.83,46.7,143.96,63.95,3.71,42.57
5/5/2020,19.0645,72.9075,8.49,4.25,5.71,30.92,37.58,0.75,12.42
5/5/2020,19.0671,72.8929,24.71,9.17,15.66,39.49,38.05,2.98,24.01
5/5/2020,19.0518,72.8819,84.57,32.18,70.94,199.05,182.29,21.0,26.09
5/5/2020,19.0384,72.9122,18.11,13.21,15.69,44.94,31.91,10.21,4.63
5/5/2020,19.0641,72.9238,28.31,18.11,22.71,78.04,37.91,2.21,18.22
5/5/2020,19.0683,72.9252,56.66,16.57,27.54,187.65,156.5,6.02,43.01
5/5/2020,19.0441,72.9069,30.09,11.39,18.69,42.08,31.19,3.54,4.9
5/5/2020,19.031,72.9258,24.31,11.99,13.21,34.67,44.1,4.37,25.11
5/5/2020,19.0212,72.8991,40.14,40.52,26.4,119.26,172.16,10.49,66.31
5/5/2020,19.0214,72.9271,55.55,20.45,22.54,66.4,43.79,12.26,4.47
5/5/2020,19.0025,72.8982,54.9,47.75,31.87,172.78,158.16,15.97,63.13
5/5/2020,18.9979,72.9027,109.34,45.4,57.03,186.49,218.77,14.69,18.07
5/5/2020,19.0077,72.9012,82.0,19.51,30.78,194.28,238.66,11.93,71.18
5/5/2020,19.0443,72.9363,32.01,12.09,16.26,34.85,32.66,6.37,4.93
5/5/2020,19.0421,72.9013,16.61,3.33,11.96,25.68,13.84,1.7,4.6
5/5/2020,19.0314,72.9465,21.12,5.83,3.92,37.98,33.2,2.34,6.76
5/5/2020,19.0324,72.8842,21.33,15.66,26.81,70.18,83.35,14.57,5.5
5/5/2020,18.9987,72.901,98.25,33.03,44.13,113.05,306.92,6.31,13.84
